leaf,s
MESH:D013544,5.313600000000001
MESH:D013547,5.3136
MESH:D013553,2.4400000000000004
MESH:D013554,5.64128
MESH:D013555,5.641280000000001
MESH:D013568,1.8
MESH:D013575,5.528384000000002
MESH:D013576,6.6448
MESH:D013577,3.3616000000000006
MESH:D013580,6.056000000000001
MESH:D013581,4.104000000000001
MESH:D013584,5.7232
MESH:D013585,2.9520000000000004
MESH:D013586,9.388864000000002
MESH:D013587,9.026624
MESH:D013589,10.076019200000005
MESH:D013590,9.845619200000005
MESH:D013591,10.997619200000003
MESH:D013592,9.436019200000004
MESH:D013595,3.3616
MESH:D013606,11.094735360000001
MESH:D013610,5.313600000000001
MESH:D013611,5.200704000000001
MESH:D013612,5.200704000000001
MESH:D013613,5.200704000000001
MESH:D013614,5.25088
MESH:D013615,5.200704000000001
MESH:D013616,5.200704000000001
MESH:D013617,5.25088
MESH:D013622,3.6892800000000006
MESH:D013625,7.163200000000001
MESH:D013631,8.152128000000001
MESH:D013641,5.1292800000000005
MESH:D013651,4.283200000000001
MESH:D013661,6.941569536000001
MESH:D013683,8.084800000000001
MESH:D013684,2.952
MESH:D013700,10.158400000000004
MESH:D013705,7.393600000000001
MESH:D013706,8.0272
MESH:D013708,2.4400000000000004
MESH:D013716,6.972480000000001
MESH:D013717,5.435200000000001
MESH:D013724,3.3616
MESH:D013733,5.5440000000000005
MESH:D013734,8.20128
MESH:D013736,10.081600000000002
MESH:D013742,3.9514240000000007
MESH:D013746,7.2848000000000015
MESH:D013771,4.9232000000000005
MESH:D013786,3.3616000000000006
MESH:D013789,6.4656
MESH:D013796,9.441600000000001
MESH:D013798,11.529280000000002
MESH:D013801,7.784
MESH:D013832,4.161139200000001
MESH:D013851,3.3616000000000006
MESH:D013896,2.4400000000000004
MESH:D013898,2.4400000000000004
MESH:D013899,2.952
MESH:D013901,5.3136
MESH:D013915,6.7536000000000005
MESH:D013919,4.161600000000001
MESH:D013920,6.753600000000001
MESH:D013921,3.3616000000000006
MESH:D013922,4.8016000000000005
MESH:D013923,3.3616
MESH:D013924,6.281280000000001
MESH:D013927,3.3616
MESH:D013945,6.4656
MESH:D013952,2.952
MESH:D013953,4.904000000000001
MESH:D013955,4.104000000000001
MESH:D013958,3.68928
MESH:D013959,2.4400000000000004
MESH:D013964,5.704000000000001
MESH:D013966,2.952
MESH:D013967,4.904000000000001
MESH:D013968,3.3616
MESH:D013969,6.465600000000001
MESH:D013971,3.3616
MESH:D013978,3.7520000000000007
MESH:D013981,4.904000000000001
MESH:D013984,4.938560000000001
MESH:D013985,4.42656
MESH:D013986,4.283200000000001
MESH:D013991,4.104000000000001
MESH:D014005,5.435200000000001
MESH:D014006,6.644800000000001
MESH:D014007,6.3158400000000015
MESH:D014008,10.158400000000004
MESH:D014009,6.644800000000001
MESH:D014010,5.435200000000001
MESH:D014012,5.660480000000001
MESH:D014029,3.5920000000000005
MESH:D014036,3.3616
MESH:D014060,2.952
MESH:D014062,5.723200000000001
MESH:D014063,3.3616
MESH:D014064,3.3616
MESH:D014067,5.610304000000001
MESH:D014069,5.5376
MESH:D014071,4.904
MESH:D014072,3.3616
MESH:D014075,2.952
MESH:D014076,2.4400000000000004
MESH:D014077,4.1616
MESH:D014079,2.952
MESH:D014082,4.104
MESH:D014084,4.104
MESH:D014085,3.3616
MESH:D014086,3.3616
MESH:D014091,2.952
MESH:D014095,2.952
MESH:D014096,4.9232000000000005
MESH:D014097,2.952
MESH:D014098,6.050880000000001
MESH:D014102,2.952
MESH:D014103,5.348160000000001
MESH:D014115,2.4400000000000004
MESH:D014120,6.8752
MESH:D014123,3.6892800000000006
MESH:D014124,6.363200000000001
MESH:D014125,8.642880000000002
MESH:D014126,6.465600000000001
MESH:D014133,2.4400000000000004
MESH:D014134,6.344
MESH:D014135,2.952
MESH:D014136,4.392
MESH:D014137,5.704000000000001
MESH:D014138,8.4176
MESH:D014141,12.437619200000006
MESH:D014178,3.3616000000000006
MESH:D014188,4.9232000000000005
MESH:D014190,2.952
MESH:D014201,3.3616000000000006
MESH:D014202,5.435200000000001
MESH:D014205,4.161139200000001
MESH:D014211,4.489280000000001
MESH:D014235,4.161139200000001
MESH:D014245,3.3616
MESH:D014247,7.11584
MESH:D014252,4.161139200000001
MESH:D014253,4.328911360000001
MESH:D014256,2.952
MESH:D014257,4.161139200000001
MESH:D014262,3.3616
MESH:D014263,3.6892800000000006
MESH:D014264,3.3616
MESH:D014277,4.688704
MESH:D014286,4.9232000000000005
MESH:D014313,4.42656
MESH:D014314,4.489280000000001
MESH:D014323,4.950848000000001
MESH:D014328,5.953600000000001
MESH:D014339,4.9508480000000015
MESH:D014352,3.6892800000000006
MESH:D014353,5.313600000000001
MESH:D014354,7.393600000000001
MESH:D014355,5.313600000000001
MESH:D014375,4.328911360000001
MESH:D014376,4.161139200000001
MESH:D014379,6.113139200000001
MESH:D014380,6.113139200000001
MESH:D014381,6.7531392000000015
MESH:D014382,8.124480000000002
MESH:D014383,5.768911360000001
MESH:D014384,8.847129088000003
MESH:D014385,6.280911360000002
MESH:D014386,6.280911360000002
MESH:D014387,8.193139200000001
MESH:D014388,4.4631290880000005
MESH:D014389,8.847129088000003
MESH:D014390,10.532928000000004
MESH:D014391,4.328911360000001
MESH:D014392,5.025600000000001
MESH:D014393,6.280911360000002
MESH:D014394,7.265139200000003
MESH:D014395,7.674739199999999
MESH:D014396,7.553139200000001
MESH:D014397,7.343424000000001
MESH:D014398,8.847129088
MESH:D014399,8.25211136
MESH:D014400,6.690511360000001
MESH:D014401,8.008911360000003
MESH:D014402,13.858880000000006
MESH:D014406,5.3136
MESH:D014412,2.952
MESH:D014424,11.71488
MESH:D014428,3.3616000000000006
MESH:D014435,4.161139200000001
MESH:D014437,4.938560000000001
MESH:D014438,4.938560000000001
MESH:D014456,2.9520000000000004
MESH:D014458,4.392
MESH:D014474,5.6604800000000015
MESH:D014496,4.104000000000001
MESH:D014511,4.795200000000001
MESH:D014514,7.837760000000002
MESH:D014515,4.744000000000001
MESH:D014516,7.156800000000001
MESH:D014517,4.795200000000001
MESH:D014518,4.795200000000001
MESH:D014522,4.744000000000001
MESH:D014523,7.156800000000001
MESH:D014524,4.795200000000001
MESH:D014525,4.836160000000001
MESH:D014526,4.795200000000001
MESH:D014545,6.747200000000001
MESH:D014548,7.848000000000001
MESH:D014549,7.156800000000001
MESH:D014550,6.7254400000000025
MESH:D014552,5.672000000000001
MESH:D014555,4.744000000000001
MESH:D014564,6.12
MESH:D014565,6.12
MESH:D014570,4.68
MESH:D014571,6.6960000000000015
MESH:D014581,5.313600000000001
MESH:D014582,10.095680000000002
MESH:D014591,4.5136
MESH:D014592,6.644800000000001
MESH:D014593,3.9514240000000007
MESH:D014594,7.668800000000002
MESH:D014595,7.222080000000002
MESH:D014596,6.972480000000002
MESH:D014597,7.777600000000001
MESH:D014603,2.4400000000000004
MESH:D014604,4.904000000000001
MESH:D014605,2.952
MESH:D014606,3.6892800000000006
MESH:D014607,6.056
MESH:D014608,5.762880000000001
MESH:D014615,3.6892800000000006
MESH:D014623,4.5136
MESH:D014624,6.644800000000002
MESH:D014625,7.668800000000002
MESH:D014627,4.61088
MESH:D014646,5.5440000000000005
MESH:D014647,5.723200000000001
MESH:D014648,2.952
MESH:D014652,2.4400000000000004
MESH:D014653,6.363200000000001
MESH:D014657,2.952
MESH:D014681,6.5936
MESH:D014685,6.824000000000002
MESH:D014689,2.952
MESH:D014693,4.5136
MESH:D014694,2.952
MESH:D014715,4.938560000000001
MESH:D014717,6.465600000000001
MESH:D014718,4.7952
MESH:D014719,10.648640000000002
MESH:D014720,5.313600000000001
MESH:D014735,3.6892800000000006
MESH:D014766,6.15328
MESH:D014770,2.9520000000000004
MESH:D014777,2.4400000000000004
MESH:D014782,5.313600000000001
MESH:D014786,5.3136
MESH:D014802,3.9514240000000003
MESH:D014804,3.9514240000000003
MESH:D014806,4.161139200000001
MESH:D014808,3.9514240000000003
MESH:D014811,3.9514240000000003
MESH:D014813,6.850880000000001
MESH:D014820,4.610880000000001
MESH:D014823,5.665600000000001
MESH:D014826,7.9056000000000015
MESH:D014832,6.184000000000001
MESH:D014839,3.3616000000000006
MESH:D014840,3.6892800000000006
MESH:D014842,7.553600000000001
MESH:D014843,2.952
MESH:D014845,4.5136
MESH:D014846,7.668800000000002
MESH:D014847,4.61088
MESH:D014848,6.128704000000002
MESH:D014849,3.3616000000000006
MESH:D014854,7.393702400000001
MESH:D014855,3.3616000000000006
MESH:D014860,10.261619200000002
MESH:D014869,4.904
MESH:D014883,2.9520000000000004
MESH:D014884,16.360000000000007
MESH:D014890,8.764480000000002
MESH:D014895,4.161139200000001
MESH:D014897,7.617600000000001
MESH:D014898,4.904
MESH:D014899,10.338624000000005
MESH:D014901,10.649295360000002
MESH:D014911,2.952
MESH:D014912,2.952
MESH:D014917,5.9536
MESH:D014923,10.657600000000004
MESH:D014924,9.129024000000001
MESH:D014927,7.924800000000001
MESH:D014929,23.62200320000001
MESH:D014946,2.4400000000000004
MESH:D014947,1.8
MESH:D014948,2.952
MESH:D014949,2.4400000000000004
MESH:D014950,2.4400000000000004
MESH:D014951,2.952
MESH:D014954,2.9520000000000004
MESH:D014972,5.313600000000001
MESH:D014973,3.3616
MESH:D014983,12.200000000000003
MESH:D014985,4.392
MESH:D014987,3.3616
MESH:D014997,4.489280000000001
MESH:D015001,7.5152
MESH:D015004,6.881600000000001
MESH:D015009,3.9514240000000007
MESH:D015012,4.161139200000001
MESH:D015043,10.657600000000002
MESH:D015047,3.24
MESH:D015051,6.363200000000001
MESH:D015140,10.267200000000003
MESH:D015154,5.435200000000001
MESH:D015155,5.348160000000001
MESH:D015160,12.708160000000007
MESH:D015161,13.598784000000006
MESH:D015163,2.952
MESH:D015168,2.9520000000000004
MESH:D015173,5.578560000000001
MESH:D015174,5.578560000000001
MESH:D015175,10.538048000000005
MESH:D015179,7.178560000000001
MESH:D015192,5.578560000000001
MESH:D015207,5.435200000000001
MESH:D015208,3.3616000000000006
MESH:D015209,3.689280000000001
MESH:D015210,8.701760000000002
MESH:D015211,13.852480000000005
MESH:D015212,4.1616
MESH:D015217,6.562880000000002
MESH:D015218,5.5440000000000005
MESH:D015223,7.6124800000000015
MESH:D015228,3.9514240000000007
MESH:D015229,6.793280000000001
MESH:D015231,7.433280000000001
MESH:D015266,9.724224000000001
MESH:D015267,10.838080000000005
MESH:D015270,4.328911360000001
MESH:D015275,4.5136
MESH:D015299,4.9232000000000005
MESH:D015318,4.610880000000001
MESH:D015319,4.688704
MESH:D015323,4.610880000000001
MESH:D015324,9.052480000000001
MESH:D015325,14.799424000000007
MESH:D015352,2.952
MESH:D015354,5.25088
MESH:D015355,3.3616
MESH:D015356,4.904
MESH:D015362,2.9520000000000004
MESH:D015408,7.749440000000001
MESH:D015417,8.136
MESH:D015418,8.008
MESH:D015419,7.508800000000001
MESH:D015422,2.4400000000000004
MESH:D015423,2.952
MESH:D015427,4.904000000000001
MESH:D015428,7.1632
MESH:D015430,3.6892800000000006
MESH:D015431,3.6892800000000006
MESH:D015432,6.046784000000001
MESH:D015433,6.558784
MESH:D015434,3.7520000000000002
MESH:D015435,5.441600000000001
MESH:D015436,5.544000000000001
MESH:D015439,4.5705032704000015
MESH:D015440,4.5705032704000015
MESH:D015441,4.5705032704000015
MESH:D015448,6.172480000000001
MESH:D015451,8.365120000000003
MESH:D015452,5.937984000000001
MESH:D015456,6.172480000000001
MESH:D015458,6.172480000000001
MESH:D015459,5.937984000000001
MESH:D015461,6.737984000000001
MESH:D015463,6.172480000000001
MESH:D015464,8.412480000000002
MESH:D015465,7.729984000000002
MESH:D015466,7.729984000000002
MESH:D015467,6.050880000000001
MESH:D015470,3.6892800000000006
MESH:D015471,3.9514240000000003
MESH:D015472,3.9514240000000003
MESH:D015473,3.9514240000000003
MESH:D015477,8.412480000000002
MESH:D015479,3.6892800000000006
MESH:D015490,5.25088
MESH:D015491,5.25088
MESH:D015493,10.525760000000005
MESH:D015494,5.250880000000001
MESH:D015499,8.289600000000004
MESH:D015508,5.5440000000000005
MESH:D015511,2.4400000000000004
MESH:D015518,8.323904000000002
MESH:D015521,5.435200000000001
MESH:D015522,5.435200000000001
MESH:D015523,5.435200000000001
MESH:D015524,5.435200000000001
MESH:D015526,13.399104000000005
MESH:D015529,8.136000000000003
MESH:D015535,9.149760000000004
MESH:D015576,2.9520000000000004
MESH:D015593,4.923200000000001
MESH:D015594,4.104
MESH:D015597,5.313600000000001
MESH:D015605,3.6892800000000006
MESH:D015614,2.952
MESH:D015615,4.904000000000001
MESH:D015616,3.3616
MESH:D015618,3.6892800000000006
MESH:D015619,3.88
MESH:D015620,4.904
MESH:D015624,8.430400000000004
MESH:D015651,2.9520000000000004
MESH:D015658,11.106880000000004
MESH:D015663,4.610880000000001
MESH:D015673,8.745280000000001
MESH:D015674,3.88
MESH:D015701,4.5136
MESH:D015715,2.9520000000000004
MESH:D015745,8.436800000000003
MESH:D015746,5.313600000000001
MESH:D015769,6.8752
MESH:D015775,2.952
MESH:D015776,5.250880000000001
MESH:D015783,6.984
MESH:D015785,3.88
MESH:D015787,11.771200000000004
MESH:D015792,6.344000000000001
MESH:D015794,6.344
MESH:D015799,5.5440000000000005
MESH:D015807,6.281280000000001
MESH:D015811,5.7232
MESH:D015812,3.3616
MESH:D015814,2.4400000000000004
MESH:D015817,3.24
MESH:D015818,5.032000000000001
MESH:D015819,3.5920000000000005
MESH:D015821,5.032
MESH:D015822,4.392
MESH:D015823,7.393600000000002
MESH:D015826,4.923200000000001
MESH:D015827,10.384704000000003
MESH:D015828,4.392
MESH:D015829,11.297600000000005
MESH:D015831,8.534080000000001
MESH:D015834,3.3616000000000006
MESH:D015835,4.68
MESH:D015837,3.3616000000000006
MESH:D015838,2.9520000000000004
MESH:D015840,4.744000000000001
MESH:D015841,2.952
MESH:D015845,5.0256
MESH:D015858,2.952
MESH:D015861,5.313600000000001
MESH:D015862,2.952
MESH:D015863,5.313600000000001
MESH:D015864,3.3616
MESH:D015866,3.6892800000000006
MESH:D015867,3.3616
MESH:D015868,6.281280000000001
MESH:D015875,5.0256
MESH:D015877,5.0256
MESH:D015878,5.0256
MESH:D015882,3.3616
MESH:D016055,4.795200000000001
MESH:D016063,4.1616
MESH:D016066,6.050880000000001
MESH:D016080,8.539200000000001
MESH:D016097,7.265599999999999
MESH:D016098,6.977600000000001
MESH:D016103,4.392
MESH:D016104,3.3616
MESH:D016107,6.4028800000000015
MESH:D016108,8.027200000000002
MESH:D016109,6.4028800000000015
MESH:D016110,6.4028800000000015
MESH:D016111,10.946880000000004
MESH:D016112,7.745600000000001
MESH:D016113,7.745600000000001
MESH:D016114,10.907200000000003
MESH:D016115,9.623360000000002
MESH:D016116,9.623360000000002
MESH:D016117,9.623360000000002
MESH:D016127,3.3616
MESH:D016135,4.283200000000001
MESH:D016136,4.426560000000001
MESH:D016137,4.426560000000001
MESH:D016142,9.857600000000001
MESH:D016154,4.392
MESH:D016155,4.904000000000001
MESH:D016156,4.392
MESH:D016157,7.265600000000002
MESH:D016170,5.200704000000001
MESH:D016171,5.200704000000001
MESH:D016180,3.6892800000000006
MESH:D016181,6.856000000000001
MESH:D016182,6.856000000000001
MESH:D016183,6.344000000000001
MESH:D016262,12.227904000000004
MESH:D016263,12.943424000000006
MESH:D016269,3.6892800000000006
MESH:D016301,5.7232
MESH:D016369,3.3616000000000006
MESH:D016388,4.392
MESH:D016393,5.675840000000001
MESH:D016399,5.675840000000001
MESH:D016400,5.675840000000001
MESH:D016403,5.540672000000002
MESH:D016410,5.540672000000002
MESH:D016411,5.540672000000002
MESH:D016459,4.3919999999999995
MESH:D016460,8.948800000000002
MESH:D016463,4.923200000000001
MESH:D016464,4.5136
MESH:D016469,7.305280000000001
MESH:D016470,6.79328
MESH:D016471,5.988160000000001
MESH:D016472,3.7520000000000002
MESH:D016481,3.6892800000000006
MESH:D016483,5.540672000000002
MESH:D016489,4.904
MESH:D016491,2.952
MESH:D016506,5.3136
MESH:D016510,5.3136
MESH:D016511,7.496000000000001
MESH:D016512,2.9520000000000004
MESH:D016518,20.884544000000012
MESH:D016523,5.5440000000000005
MESH:D016532,13.214784000000005
MESH:D016534,4.392
MESH:D016535,2.9520000000000004
MESH:D016537,7.426961920000002
MESH:D016538,6.955840000000001
MESH:D016543,4.104
MESH:D016545,5.462848000000001
MESH:D016553,10.588480000000002
MESH:D016569,4.904
MESH:D016574,3.3616
MESH:D016575,3.3616000000000006
MESH:D016582,7.265600000000001
MESH:D016583,8.745280000000001
MESH:D016584,2.9520000000000004
MESH:D016585,6.788160000000001
MESH:D016586,3.6892800000000006
MESH:D016602,3.3616
MESH:D016603,6.465600000000002
MESH:D016606,5.563200000000001
MESH:D016609,2.4400000000000004
MESH:D016638,3.3616
MESH:D016640,6.4656
MESH:D016643,6.568000000000001
MESH:D016649,5.988160000000001
MESH:D016657,7.377984000000001
MESH:D016659,4.610880000000001
MESH:D016672,5.200704000000001
MESH:D016697,9.007424000000004
MESH:D016706,6.587200000000002
MESH:D016710,2.9520000000000004
MESH:D016711,2.9520000000000004
MESH:D016715,10.497600000000004
MESH:D016720,3.3616
MESH:D016724,7.0812800000000005
MESH:D016726,2.9520000000000004
MESH:D016727,2.952
MESH:D016731,8.955200000000001
MESH:D016735,3.3616
MESH:D016736,2.9520000000000004
MESH:D016738,10.497600000000004
MESH:D016750,6.344
MESH:D016751,5.7232
MESH:D016757,5.7232
MESH:D016766,5.903424000000001
MESH:D016767,9.691200000000004
MESH:D016769,2.952
MESH:D016770,3.3616
MESH:D016773,6.91488
MESH:D016774,6.531904000000002
MESH:D016776,6.363200000000001
MESH:D016778,4.5136
MESH:D016779,7.202880000000001
MESH:D016780,4.5136
MESH:D016781,11.106624000000004
MESH:D016849,9.794880000000003
MESH:D016857,3.3616000000000006
MESH:D016862,8.677440000000002
MESH:D016863,3.6892800000000006
MESH:D016864,6.056
MESH:D016866,3.6892800000000006
MESH:D016868,3.9514240000000007
MESH:D016869,3.9514240000000007
MESH:D016870,3.6892800000000006
MESH:D016871,3.6892800000000006
MESH:D016873,5.7232
MESH:D016878,9.236800000000002
MESH:D016881,3.3616
MESH:D016883,6.562880000000001
MESH:D016884,3.8800000000000003
MESH:D016888,2.952
MESH:D016889,7.135040000000001
MESH:D016890,3.6892800000000006
MESH:D016891,7.6480640000000015
MESH:D016893,6.050880000000001
MESH:D016905,3.3616000000000006
MESH:D016908,3.3616000000000006
MESH:D016916,2.9520000000000004
MESH:D016917,10.369600000000005
MESH:D016918,10.301760000000005
MESH:D016919,8.611904000000003
MESH:D016920,8.226880000000001
MESH:D016921,8.226880000000001
MESH:D017001,2.952
MESH:D017029,3.9514240000000003
MESH:D017034,4.751424000000001
MESH:D017036,4.42656
MESH:D017042,8.939584
MESH:D017043,5.5440000000000005
MESH:D017044,7.6480640000000015
MESH:D017074,2.9520000000000004
MESH:D017085,6.172480000000002
MESH:D017086,6.172480000000002
MESH:D017088,11.018304000000004
MESH:D017091,6.465600000000001
MESH:D017092,6.465600000000002
MESH:D017093,3.3616
MESH:D017094,8.008000000000001
MESH:D017096,5.032000000000001
MESH:D017098,4.923200000000001
MESH:D017099,4.923200000000001
MESH:D017109,10.313280000000002
MESH:D017114,3.6892800000000006
MESH:D017116,4.42656
MESH:D017118,7.406400000000001
MESH:D017119,7.406400000000001
MESH:D017121,7.406400000000001
MESH:D017129,7.2848000000000015
MESH:D017169,2.4400000000000004
MESH:D017180,5.25088
MESH:D017188,3.6892800000000006
MESH:D017189,3.9514240000000003
MESH:D017190,3.6892800000000006
MESH:D017191,3.9514240000000003
MESH:D017192,5.544000000000001
MESH:D017193,4.904
MESH:D017194,3.9514240000000003
MESH:D017196,3.9514240000000003
MESH:D017202,3.7520000000000002
MESH:D017204,6.7536000000000005
MESH:D017205,3.9514240000000003
MESH:D017206,3.9514240000000003
MESH:D017213,3.6892800000000006
MESH:D017219,3.3616
MESH:D017227,4.161139200000001
MESH:D017229,4.328911360000001
MESH:D017237,8.027200000000002
MESH:D017240,6.056000000000001
MESH:D017241,12.144960000000005
MESH:D017243,12.656960000000005
MESH:D017246,12.744000000000003
MESH:D017250,3.3616
MESH:D017253,14.655040000000005
MESH:D017254,4.283200000000001
MESH:D017271,6.056000000000001
MESH:D017282,2.9520000000000004
MESH:D017285,4.283200000000001
MESH:D017359,5.25088
MESH:D017379,4.9232000000000005
MESH:D017380,4.9232000000000005
MESH:D017436,8.822080000000001
MESH:D017437,1.8
MESH:D017439,3.6892800000000006
MESH:D017441,4.392000000000001
MESH:D017443,2.9520000000000004
MESH:D017444,2.9520000000000004
MESH:D017445,2.9520000000000004
MESH:D017449,6.363200000000001
MESH:D017453,4.329280000000001
MESH:D017454,7.387200000000001
MESH:D017484,5.8256000000000006
MESH:D017486,2.9520000000000004
MESH:D017488,7.196480000000001
MESH:D017490,7.196480000000001
MESH:D017492,3.3616000000000006
MESH:D017495,4.5136
MESH:D017496,4.5136
MESH:D017497,9.4672
MESH:D017499,5.313600000000001
MESH:D017511,4.961600000000001
MESH:D017512,3.3616
MESH:D017513,3.6892800000000006
MESH:D017514,5.289280000000001
MESH:D017515,3.6892800000000006
MESH:D017520,2.9520000000000004
MESH:D017541,2.952
MESH:D017542,3.3616000000000006
MESH:D017543,3.3616000000000006
MESH:D017544,4.329280000000001
MESH:D017545,4.329280000000001
MESH:D017562,4.904
MESH:D017563,2.9520000000000004
MESH:D017564,6.344
MESH:D017565,7.796800000000001
MESH:D017566,6.680384000000002
MESH:D017573,2.952
MESH:D017574,4.5136
MESH:D017577,4.904
MESH:D017588,7.295040000000001
MESH:D017590,6.056000000000001
MESH:D017593,5.078643200000002
MESH:D017599,4.1616
MESH:D017600,4.329280000000001
MESH:D017622,3.6892800000000006
MESH:D017624,22.341440000000013
MESH:D017674,3.3616
MESH:D017675,16.130880000000005
MESH:D017676,5.641280000000002
MESH:D017681,3.6892800000000006
MESH:D017682,4.392
MESH:D017688,3.3616
MESH:D017689,4.283200000000001
MESH:D017695,2.4400000000000004
MESH:D017696,4.283200000000001
MESH:D017699,4.283200000000001
MESH:D017700,3.9514240000000007
MESH:D017703,8.226880000000001
MESH:D017714,2.4400000000000004
MESH:D017719,12.309824000000003
MESH:D017726,7.905600000000001
MESH:D017728,5.540672000000002
MESH:D017731,5.432537600000001
MESH:D017733,10.607680000000004
MESH:D017759,2.952
MESH:D017760,2.9520000000000004
MESH:D017769,7.1632000000000025
MESH:D017772,5.7232
MESH:D017789,5.844800000000001
MESH:D017823,3.3616
MESH:D017824,5.435200000000001
MESH:D017825,9.916480000000002
MESH:D017827,9.220723200000002
MESH:D017880,4.104000000000001
MESH:D017887,5.313600000000001
MESH:D017889,3.3616
MESH:D017890,5.563200000000001
MESH:D018058,3.88
MESH:D018088,4.328911360000001
MESH:D018126,4.9232000000000005
MESH:D018149,3.6892800000000006
MESH:D018159,3.3616000000000006
MESH:D018173,3.3616000000000006
MESH:D018174,3.68928
MESH:D018175,3.3616
MESH:D018176,3.9514240000000007
MESH:D018177,3.68928
MESH:D018178,3.3616
MESH:D018182,3.68928
MESH:D018184,3.68928
MESH:D018185,3.9514240000000007
MESH:D018186,3.9514240000000007
MESH:D018188,3.6892800000000006
MESH:D018190,2.952
MESH:D018191,3.6892800000000006
MESH:D018192,7.612480000000002
MESH:D018193,2.952
MESH:D018194,3.3616
MESH:D018195,4.8016000000000005
MESH:D018196,4.8016000000000005
MESH:D018197,3.3616
MESH:D018198,3.3616
MESH:D018199,4.8016000000000005
MESH:D018200,3.3616
MESH:D018201,8.431680000000004
MESH:D018202,6.875200000000001
MESH:D018203,11.022195200000002
MESH:D018204,2.952
MESH:D018205,3.3616
MESH:D018206,3.6892800000000006
MESH:D018207,4.489280000000001
MESH:D018208,4.591424000000001
MESH:D018209,3.6892800000000006
MESH:D018210,4.938560000000001
MESH:D018211,5.578560000000001
MESH:D018212,5.7385600000000005
MESH:D018213,4.9232000000000005
MESH:D018214,6.37856
MESH:D018215,4.938560000000001
MESH:D018216,7.827264000000001
MESH:D018217,5.840704000000001
MESH:D018218,4.9232000000000005
MESH:D018219,4.950848000000001
MESH:D018220,4.950848000000001
MESH:D018221,4.950848000000001
MESH:D018222,4.950848000000001
MESH:D018223,5.840704000000001
MESH:D018224,4.938560000000001
MESH:D018225,6.235200000000001
MESH:D018226,5.988160000000001
MESH:D018227,5.7232
MESH:D018228,5.7232
MESH:D018229,3.9514240000000007
MESH:D018230,3.9514240000000007
MESH:D018231,3.9514240000000007
MESH:D018232,4.673139200000001
MESH:D018233,4.673139200000001
MESH:D018234,4.489280000000001
MESH:D018235,3.6892800000000006
MESH:D018236,3.3616
MESH:D018237,3.3616
MESH:D018238,9.735488000000004
MESH:D018239,3.6892800000000006
MESH:D018240,3.6892800000000006
MESH:D018241,5.282624
MESH:D018242,5.353280000000001
MESH:D018243,3.3616
MESH:D018245,7.171904000000001
MESH:D018246,5.578560000000001
MESH:D018248,6.875200000000001
MESH:D018249,3.6892800000000006
MESH:D018250,4.591424000000001
MESH:D018251,4.591424000000001
MESH:D018252,4.591424000000001
MESH:D018253,3.6892800000000006
MESH:D018254,4.489280000000001
MESH:D018255,3.6892800000000006
MESH:D018256,3.6892800000000006
MESH:D018261,4.591424000000001
MESH:D018262,3.9514240000000007
MESH:D018263,3.9514240000000007
MESH:D018265,4.961139200000001
MESH:D018266,5.1292800000000005
MESH:D018267,3.9514240000000007
MESH:D018268,7.940160000000002
MESH:D018269,13.890880000000005
MESH:D018270,8.436800000000002
MESH:D018273,8.436800000000002
MESH:D018275,8.315200000000003
MESH:D018276,7.6124800000000015
MESH:D018277,5.1292800000000005
MESH:D018278,6.415424000000001
MESH:D018279,5.1292800000000005
MESH:D018280,5.1292800000000005
MESH:D018281,3.9514240000000007
MESH:D018282,5.103424
MESH:D018283,5.103424
MESH:D018284,5.103424
MESH:D018285,4.161139200000001
MESH:D018286,3.6892800000000006
MESH:D018287,3.6892800000000006
MESH:D018288,3.6892800000000006
MESH:D018289,4.489280000000001
MESH:D018291,4.591424000000001
MESH:D018292,4.591424000000001
MESH:D018293,4.591424000000001
MESH:D018294,3.3616
MESH:D018295,3.3616
MESH:D018296,3.6892800000000006
MESH:D018297,3.3616
MESH:D018298,3.6892800000000006
MESH:D018299,3.3616
MESH:D018300,3.6892800000000006
MESH:D018301,3.3616
MESH:D018302,5.441600000000001
MESH:D018303,5.282624000000001
MESH:D018304,7.374707200000001
MESH:D018305,5.180879360000001
MESH:D018306,9.276480000000003
MESH:D018307,3.3616
MESH:D018308,3.9514240000000007
MESH:D018309,2.952
MESH:D018310,14.121280000000006
MESH:D018311,11.529280000000002
MESH:D018312,3.3616
MESH:D018315,5.226099200000001
MESH:D018316,5.282624000000001
MESH:D018317,6.977600000000002
MESH:D018318,6.265664000000001
MESH:D018319,10.106944000000002
MESH:D018321,9.455680000000003
MESH:D018322,3.3616
MESH:D018323,3.9514240000000007
MESH:D018324,3.6892800000000006
MESH:D018325,3.951424000000001
MESH:D018326,2.952
MESH:D018327,5.6604800000000015
MESH:D018328,5.6604800000000015
MESH:D018329,3.9514240000000007
MESH:D018330,3.6892800000000006
MESH:D018331,3.9514240000000007
MESH:D018332,4.161139200000001
MESH:D018333,8.053824
MESH:D018335,3.3616
MESH:D018344,5.25088
MESH:D018347,3.3616000000000006
MESH:D018352,3.9514240000000007
MESH:D018353,3.68928
MESH:D018354,5.441600000000001
MESH:D018355,3.6892800000000006
MESH:D018357,4.161139200000001
MESH:D018358,4.329280000000001
MESH:D018365,4.104000000000001
MESH:D018366,7.265600000000001
MESH:D018370,4.5136
MESH:D018376,3.8800000000000003
MESH:D018382,3.3616
MESH:D018404,3.3616000000000006
